Algo,M,N,K,TotalGPUs,DataLocation,TileRows,TileColumns,dRow,dCol,TotalNodes,DecompositionTime,HostToDeviceTime,GatherTime,ExecutionTime,GFlops,PlotOrder,ALoc,BLoc,CLoc,Performance (Tflops),shape
SLATE,5120,5120,5120,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.736744,,0.0523281,0.10474140000000001,2678.7107295,2.0,,,,2.615928446777344,"Square
( M = N = K )"
SLATE,5120,5120,5120,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.730061,,0.0501138,0.1015121,3240.7432851999997,2.0,,,,3.1647883644531247,"Square
( M = N = K )"
SLATE,6144,6144,6144,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.500414,,0.0853696,0.21984569999999998,2114.106858,2.0,,,,2.064557478515625,"Square
( M = N = K )"
SLATE,6144,6144,6144,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.729541,,0.086396,0.1810662,2564.6825489,2.0,,,,2.504572801660156,"Square
( M = N = K )"
SLATE,6144,6144,6144,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.749468,,0.0738129,0.1692525,2835.9594323,2.0,,,,2.769491633105469,"Square
( M = N = K )"
SLATE,6144,6144,6144,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.752354,,0.0703284,0.12001569999999999,4180.1671818,2.0,,,,4.082194513476563,"Square
( M = N = K )"
SLATE,7168,7168,7168,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.40125200000000005,,0.1294106,0.2709395,2729.8430466,2.0,,,,2.6658623501953125,"Square
( M = N = K )"
SLATE,7168,7168,7168,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.742268,,0.11555109999999999,0.2512174,2935.3786348000003,2.0,,,,2.8665806980468753,"Square
( M = N = K )"
SLATE,7168,7168,7168,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.8132810000000001,,0.10189840000000001,0.24906920000000002,3113.5028556,2.0,,,,3.040530132421875,"Square
( M = N = K )"
SLATE,7168,7168,7168,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.772342,,0.0937117,0.1522261,5243.942645900001,2.0,,,,5.121037740136719,"Square
( M = N = K )"
SLATE,8192,8192,8192,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.45257,,0.1892347,0.3179983,3458.6299700000004,2.0,,,,3.3775683300781254,"Square
( M = N = K )"
SLATE,8192,8192,8192,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.724905,,0.15266549999999998,0.2956604,3724.192766,2.0,,,,3.636906998046875,"Square
( M = N = K )"
SLATE,8192,8192,8192,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.755623,,0.13196429999999998,0.2651013,4258.4562415,2.0,,,,4.158648673339844,"Square
( M = N = K )"
SLATE,8192,8192,8192,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.729759,,0.1196072,0.17170080000000001,6656.227105100001,2.0,,,,6.500221782324219,"Square
( M = N = K )"
SLATE,9216,9216,9216,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.437694,,0.2449699,0.43539760000000005,3607.0804438,2.0,,,,3.5225394958984375,"Square
( M = N = K )"
SLATE,9216,9216,9216,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.74208,,0.1899437,0.4337744,3627.4649154999997,2.0,,,,3.5424462065429685,"Square
( M = N = K )"
SLATE,9216,9216,9216,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.760258,,0.167029,0.4070354,3858.2463369999996,2.0,,,,3.767818688476562,"Square
( M = N = K )"
SLATE,9216,9216,9216,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.757212,,0.15924359999999999,0.30469270000000004,5198.5607607,2.0,,,,5.076719492871094,"Square
( M = N = K )"
SLATE,10240,10240,10240,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.491824,,0.3057307,0.50637,4252.6778529,2.0,,,,4.1530057157226565,"Square
( M = N = K )"
SLATE,10240,10240,10240,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.768936,,0.2396864,0.5025785,4280.2141969,2.0,,,,4.179896676660157,"Square
( M = N = K )"
SLATE,10240,10240,10240,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.787166,,0.2038344,0.477558,4513.1718566,2.0,,,,4.4073943912109375,"Square
( M = N = K )"
SLATE,10240,10240,10240,16,devices,1024.0,1024.0,4.0,4.0,4.0,1.014341,,0.1910915,0.36675810000000003,5868.871203500001,2.0,,,,5.7313195346679695,"Square
( M = N = K )"
SLATE,11264,11264,11264,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.459712,,0.3801521,0.5900822,4858.7342221,2.0,,,,4.744857638769531,"Square
( M = N = K )"
SLATE,11264,11264,11264,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.772028,,0.28416009999999997,0.6342207,4526.3581658,2.0,,,,4.420271646289063,"Square
( M = N = K )"
SLATE,11264,11264,11264,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.780786,,0.2504135,0.5656614,5064.2858811999995,2.0,,,,4.9455916808593745,"Square
( M = N = K )"
SLATE,11264,11264,11264,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.759636,,0.22714430000000002,0.40139199999999997,7129.1593876,2.0,,,,6.962069714453125,"Square
( M = N = K )"
SLATE,12288,12288,12288,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.498306,,0.45922419999999997,0.7536486,4973.651838899999,2.0,,,,4.857081873925781,"Square
( M = N = K )"
SLATE,12288,12288,12288,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.761235,,0.34454419999999997,0.777482,4832.3190736,2.0,,,,4.7190615953125,"Square
( M = N = K )"
SLATE,12288,12288,12288,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.747252,,0.29713449999999997,0.6889363000000001,5394.2442383,2.0,,,,5.2678166389648435,"Square
( M = N = K )"
SLATE,12288,12288,12288,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.775681,,0.2703374,0.5209289,7129.4990636,2.0,,,,6.962401429296875,"Square
( M = N = K )"
SLATE,13312,13312,13312,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.476055,,0.5543909,0.8523253000000001,5584.5796431,2.0,,,,5.453691057714844,"Square
( M = N = K )"
SLATE,13312,13312,13312,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.749814,,0.41566780000000003,0.9054546,5275.654183000001,2.0,,,,5.152006038085938,"Square
( M = N = K )"
SLATE,13312,13312,13312,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.755774,,0.35220290000000004,0.8082480000000001,5846.5688137,2.0,,,,5.709539857128906,"Square
( M = N = K )"
SLATE,13312,13312,13312,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.771641,,0.3234519,0.6262901999999999,7568.6855878999995,2.0,,,,7.391294519433593,"Square
( M = N = K )"
SLATE,14336,14336,14336,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.472804,,0.5627448,0.7384259,8015.335298100001,2.0,,,,7.827475877050782,"Square
( M = N = K )"
SLATE,14336,14336,14336,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.8108489999999999,,0.5562295,0.9389967,6287.6821155,2.0,,,,6.1403145659179685,"Square
( M = N = K )"
SLATE,14336,14336,14336,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.744739,,0.4062492,0.9192935,6434.6050318,2.0,,,,6.283793976367187,"Square
( M = N = K )"
SLATE,14336,14336,14336,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.770854,,0.37401,0.7021102,8410.4015679,2.0,,,,8.213282781152344,"Square
( M = N = K )"
SLATE,15360,15360,15360,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.436186,,0.747785,1.1754267,6251.2961301000005,2.0,,,,6.104781377050782,"Square
( M = N = K )"
SLATE,15360,15360,15360,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.756968,,0.6579452,1.169513,6256.5428935,2.0,,,,6.109905169433594,"Square
( M = N = K )"
SLATE,15360,15360,15360,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.769333,,0.4663763,1.1298689,6443.0311376,2.0,,,,6.2920225953125,"Square
( M = N = K )"
SLATE,15360,15360,15360,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.774422,,0.4253304,0.8418066,8640.6818781,2.0,,,,8.438165896582031,"Square
( M = N = K )"
SLATE,16384,16384,16384,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.433607,,0.7527965,0.9987556,8845.603143,2.0,,,,8.638284319335938,"Square
( M = N = K )"
SLATE,16384,16384,16384,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.765061,,0.7558531,1.2482919,7106.294479599999,2.0,,,,6.939740702734374,"Square
( M = N = K )"
SLATE,16384,16384,16384,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.757207,,0.5241355000000001,1.240413,7149.9093357,2.0,,,,6.982333335644531,"Square
( M = N = K )"
SLATE,16384,16384,16384,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.789947,,0.48614560000000007,0.9048240999999999,9774.1687098,2.0,,,,9.545086630664063,"Square
( M = N = K )"
SLATE,20480,20480,20480,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.776633,,1.1987527,1.5781570999999999,10923.459117,2.0,,,,10.667440543945313,"Square
( M = N = K )"
SLATE,20480,20480,20480,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.759887,,1.2255448,1.9292832,8988.540042800001,2.0,,,,8.777871135546876,"Square
( M = N = K )"
SLATE,20480,20480,20480,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.7533,,0.9818667,1.7931867000000001,9642.5735892,2.0,,,,9.416575770703124,"Square
( M = N = K )"
SLATE,20480,20480,20480,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.759654,,0.7500462,1.4620775,11960.1630341,2.0,,,,11.679846712988281,"Square
( M = N = K )"
SLATE,24576,24576,24576,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.451244,,1.7916611,2.3893527,12474.0620748,2.0,,,,12.181701244921875,"Square
( M = N = K )"
SLATE,24576,24576,24576,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.760287,,1.7865086,2.8841107,10432.661837399999,2.0,,,,10.188146325585937,"Square
( M = N = K )"
SLATE,24576,24576,24576,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.766349,,1.4169394,2.6660334,11245.6484396,2.0,,,,10.982078554296875,"Square
( M = N = K )"
SLATE,24576,24576,24576,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.776938,,1.0787134,2.177829,14049.9961651,2.0,,,,13.720699379980468,"Square
( M = N = K )"
SLATE,28672,28672,28672,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.464032,,2.4511142,3.3777577,14006.504447,2.0,,,,13.678226999023437,"Square
( M = N = K )"
SLATE,28672,28672,28672,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.77107,,2.3436416,3.8584170999999996,12386.9110447,2.0,,,,12.096592817089844,"Square
( M = N = K )"
SLATE,28672,28672,28672,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.772563,,1.9630770000000002,3.6015783,13232.255168400001,2.0,,,,12.922124187890626,"Square
( M = N = K )"
SLATE,28672,28672,28672,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.800328,,1.8054770000000002,2.7012287,17806.2529574,2.0,,,,17.388918903710938,"Square
( M = N = K )"
SLATE,32768,32768,32768,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.475607,,3.2278219999999997,4.5988956000000005,15352.440028699999,2.0,,,,14.992617215527343,"Square
( M = N = K )"
SLATE,32768,32768,32768,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.768741,,3.0748172,4.9376304,14421.4612585,2.0,,,,14.083458260253906,"Square
( M = N = K )"
SLATE,32768,32768,32768,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.764855,,2.4193918,4.641636,15321.527602600001,2.0,,,,14.962429299414064,"Square
( M = N = K )"
SLATE,32768,32768,32768,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.825939,,2.3834731,3.4798968,20613.525486799997,2.0,,,,20.130395983203123,"Square
( M = N = K )"
SLATE,36864,36864,36864,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.526146,,4.1123918,6.187530199999999,16231.550525300001,2.0,,,,15.851123559863282,"Square
( M = N = K )"
SLATE,36864,36864,36864,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.787995,,3.9365155,6.4455219999999995,15760.377461600001,2.0,,,,15.390993614843751,"Square
( M = N = K )"
SLATE,36864,36864,36864,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.770439,,3.0888884,6.0825607,16676.0394386,2.0,,,,16.285194764257813,"Square
( M = N = K )"
SLATE,36864,36864,36864,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.820464,,3.0271470000000003,4.5892724000000005,22414.5683918,2.0,,,,21.889226945117187,"Square
( M = N = K )"
SLATE,40960,40960,40960,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.469089,,5.0889432999999995,7.9798288,17262.268986400002,2.0,,,,16.857684557031252,"Square
( M = N = K )"
SLATE,40960,40960,40960,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.767725,,4.8712514,8.2071848,17009.5417766,2.0,,,,16.610880641210937,"Square
( M = N = K )"
SLATE,40960,40960,40960,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.762839,,3.8715912,7.5012789,18547.402996700002,2.0,,,,18.112698238964846,"Square
( M = N = K )"
SLATE,40960,40960,40960,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.780471,,3.7493029,5.6624685999999995,24969.7148564,2.0,,,,24.384487164453127,"Square
( M = N = K )"
SLATE,45056,45056,45056,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.535793,,4.6674967,7.9201764,23193.0417289,2.0,,,,22.649454813378906,"Square
( M = N = K )"
SLATE,45056,45056,45056,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.8509740000000001,,5.9215572000000005,9.939601,18581.7736474,2.0,,,,18.146263327539064,"Square
( M = N = K )"
SLATE,45056,45056,45056,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.8205,,4.6692338,9.096455899999999,20373.8598185,2.0,,,,19.896347479003907,"Square
( M = N = K )"
SLATE,45056,45056,45056,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.8191599999999999,,4.0174492,6.7704336,27763.0784715,2.0,,,,27.11238131982422,"Square
( M = N = K )"
SLATE,49152,49152,49152,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.564333,,5.5602686,9.9667675,23890.8340295,2.0,,,,23.330892606933595,"Square
( M = N = K )"
SLATE,49152,49152,49152,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.784435,,7.1632257,12.1529713,19754.1718672,2.0,,,,19.2911834640625,"Square
( M = N = K )"
SLATE,49152,49152,49152,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.776217,,5.557596800000001,11.0273226,21874.4544585,2.0,,,,21.361771932128907,"Square
( M = N = K )"
SLATE,49152,49152,49152,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.786877,,4.780893900000001,8.2714676,29523.8004418,2.0,,,,28.83183636894531,"Square
( M = N = K )"
SLATE,53248,53248,53248,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.599506,,6.568092,12.365070399999999,24476.7256204,2.0,,,,23.903052363671875,"Square
( M = N = K )"
SLATE,53248,53248,53248,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.819021,,8.4356547,14.457186100000001,21113.899187,2.0,,,,20.619042174804687,"Square
( M = N = K )"
SLATE,53248,53248,53248,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.76837,,6.5230847999999995,13.072534,23451.8495744,2.0,,,,22.90219685,"Square
( M = N = K )"
SLATE,53248,53248,53248,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.773973,,5.6135871,9.7115179,31945.693049100002,2.0,,,,31.19696586826172,"Square
( M = N = K )"
SLATE,57344,57344,57344,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.538813,,7.672710499999999,15.1725166,24903.0975109,2.0,,,,24.31943116298828,"Square
( M = N = K )"
SLATE,57344,57344,57344,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.791501,,9.763972200000001,17.085183100000002,22292.9661717,2.0,,,,21.770474777050783,"Square
( M = N = K )"
SLATE,57344,57344,57344,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.764458,,7.5836971,15.287397100000002,25022.1988131,2.0,,,,24.43574102841797,"Square
( M = N = K )"
SLATE,57344,57344,57344,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.776496,,6.4769907,11.4350779,33967.500829000004,2.0,,,,33.17138752832032,"Square
( M = N = K )"
SLATE,61440,61440,61440,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.8067460000000001,,8.7054557,13.7249008,33853.9868347,2.0,,,,33.06053401826172,"Square
( M = N = K )"
SLATE,61440,61440,61440,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.776278,,8.7359721,18.067044000000003,26051.6992432,2.0,,,,25.4411125421875,"Square
( M = N = K )"
SLATE,61440,61440,61440,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.794069,,7.4757488,13.4275213,35688.1474751,2.0,,,,34.85170651865234,"Square
( M = N = K )"
SLATE,65536,65536,65536,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.8221339999999999,,9.9408719,16.0632892,35100.411442900004,2.0,,,,34.277745549707035,"Square
( M = N = K )"
SLATE,65536,65536,65536,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.789899,,9.9138259,20.692058199999998,27592.5739657,2.0,,,,26.945873013378908,"Square
( M = N = K )"
SLATE,65536,65536,65536,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.77737,,8.5153581,15.0624143,38636.2145465,2.0,,,,37.730678268066406,"Square
( M = N = K )"
cuBLASMp,4096,4096,4096,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.024899,0.0,0.006344600000000001,21848.460368,1.0,,,,21.336387078125,"Square
( M = N = K )"
cuBLASMp,4096,4096,4096,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.023081,0.0,0.0442884,3146.073453,1.0,,,,3.0723373564453125,"Square
( M = N = K )"
cuBLASMp,5120,5120,5120,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.021372,0.0,0.0815852,3527.4471866,1.0,,,,3.4447726431640624,"Square
( M = N = K )"
cuBLASMp,8192,8192,8192,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.052833,0.0,0.025766699999999997,42728.298010599996,1.0,,,,41.72685352597656,"Square
( M = N = K )"
cuBLASMp,8192,8192,8192,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.02606,0.0,0.10827519999999999,10439.3677723,1.0,,,,10.194695090136719,"Square
( M = N = K )"
cuBLASMp,8192,8192,8192,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.023479,0.0,0.18919570000000002,6286.8908383,1.0,,,,6.139541834277344,"Square
( M = N = K )"
cuBLASMp,12288,12288,12288,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.088061,0.0,0.0703886,52719.932629300005,1.0,,,,51.484309208300786,"Square
( M = N = K )"
cuBLASMp,12288,12288,12288,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.063197,0.0,0.259973,14664.686047299998,1.0,,,,14.320982468066404,"Square
( M = N = K )"
cuBLASMp,12288,12288,12288,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.045188,0.0,0.4504414,8423.5994096,1.0,,,,8.2261712984375,"Square
( M = N = K )"
cuBLASMp,13312,13312,13312,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.067317,0.0,0.31147559999999996,15726.685636999999,1.0,,,,15.358091442382811,"Square
( M = N = K )"
cuBLASMp,14336,14336,14336,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.078479,3e-07,0.3443516,17610.3933824,1.0,,,,17.1976497875,"Square
( M = N = K )"
cuBLASMp,14336,14336,14336,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.049642,0.0,0.5140602999999999,11587.5984772,1.0,,,,11.316014137890624,"Square
( M = N = K )"
cuBLASMp,16384,16384,16384,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.194055,0.0,0.1514921,58063.392467,1.0,,,,56.702531706054685,"Square
( M = N = K )"
cuBLASMp,16384,16384,16384,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.085508,0.0,0.3351862,27234.8212957,1.0,,,,26.59650517158203,"Square
( M = N = K )"
cuBLASMp,16384,16384,16384,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.046692,0.0,0.6053396,14817.3667418,1.0,,,,14.470084708789063,"Square
( M = N = K )"
cuBLASMp,20480,20480,20480,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.274217,0.0,0.2789286,61592.9185243,1.0,,,,60.14933449638672,"Square
( M = N = K )"
cuBLASMp,20480,20480,20480,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.139756,0.0,0.6834838999999999,25522.321697900003,1.0,,,,24.92414228310547,"Square
( M = N = K )"
cuBLASMp,24576,24576,24576,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.340859,0.0,0.47012919999999997,63146.3663929,1.0,,,,61.66637343056641,"Square
( M = N = K )"
cuBLASMp,24576,24576,24576,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.167069,0.0,0.8292773999999999,36696.9512951,1.0,,,,35.83686649912109,"Square
( M = N = K )"
cuBLASMp,24576,24576,24576,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.086579,0.0,1.2351172,24264.6334604,1.0,,,,23.695931113671875,"Square
( M = N = K )"
cuBLASMp,28672,28672,28672,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.514399,0.0,0.7315558,64444.181185099995,1.0,,,,62.933770688574214,"Square
( M = N = K )"
cuBLASMp,28672,28672,28672,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.148884,0.0,1.6591245999999997,28732.159872300002,1.0,,,,28.05874987529297,"Square
( M = N = K )"
cuBLASMp,32768,32768,32768,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.624854,0.0,1.0556521,66663.55764300001,1.0,,,,65.1011305107422,"Square
( M = N = K )"
cuBLASMp,32768,32768,32768,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.295379,0.0,1.5001843,47023.097741699996,1.0,,,,45.9209938883789,"Square
( M = N = K )"
cuBLASMp,32768,32768,32768,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.148115,0.0,2.1167399,33566.3298074,1.0,,,,32.77961895253906,"Square
( M = N = K )"
cuBLASMp,36864,36864,36864,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.792649,0.0,1.4831572,67559.9011812,1.0,,,,65.97646599726562,"Square
( M = N = K )"
cuBLASMp,40960,40960,40960,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,0.900952,0.0,2.0175244,68126.4723093,1.0,,,,66.52975811455079,"Square
( M = N = K )"
cuBLASMp,40960,40960,40960,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.46393199999999996,0.0,2.6569097,51965.9273218,1.0,,,,50.747975900195314,"Square
( M = N = K )"
cuBLASMp,40960,40960,40960,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.240439,5.26e-05,3.1045512000000004,44349.6326293,1.0,,,,43.31018811455078,"Square
( M = N = K )"
cuBLASMp,45056,45056,45056,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,1.175726,2e-07,2.7089981,67532.1415035,1.0,,,,65.94935693701171,"Square
( M = N = K )"
cuBLASMp,45056,45056,45056,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.333495,0.0,4.3038609999999995,42560.944598,1.0,,,,41.56342245898438,"Square
( M = N = K )"
cuBLASMp,49152,49152,49152,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,1.306439,0.0,3.4408236000000003,69026.88027190001,1.0,,,,67.40906276552735,"Square
( M = N = K )"
cuBLASMp,49152,49152,49152,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.651199,0.0,3.5011428,67858.8767601,1.0,,,,66.26843433603516,"Square
( M = N = K )"
cuBLASMp,49152,49152,49152,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.336414,0.0,4.3691378,54455.138633799994,1.0,,,,53.17884632207031,"Square
( M = N = K )"
cuBLASMp,53248,53248,53248,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,1.634673,5.36e-05,4.3465274,69471.5794009,1.0,,,,67.8433392586914,"Square
( M = N = K )"
cuBLASMp,53248,53248,53248,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.458603,0.0,5.7888515,52239.315268599996,1.0,,,,51.01495631699218,"Square
( M = N = K )"
cuBLASMp,57344,57344,57344,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,1.8176969999999997,0.0,5.4067767,69752.4620957,1.0,,,,68.11763876533203,"Square
( M = N = K )"
cuBLASMp,57344,57344,57344,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,0.885238,0.0,5.3550547,70476.77152919999,1.0,,,,68.82497219648437,"Square
( M = N = K )"
cuBLASMp,57344,57344,57344,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.45655,0.0,6.319001699999999,59733.2851737,1.0,,,,58.33328630244141,"Square
( M = N = K )"
cuBLASMp,61440,61440,61440,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,2.067805,4e-07,6.60889,70187.3852575,1.0,,,,68.54236841552735,"Square
( M = N = K )"
cuBLASMp,65536,65536,65536,4,devices,2048.0,2048.0,2.0,2.0,1.0,1e-06,2.436806,2e-07,7.9919437,70439.86754610001,1.0,,,,68.78893315048829,"Square
( M = N = K )"
cuBLASMp,65536,65536,65536,8,devices,2048.0,2048.0,4.0,2.0,2.0,1e-06,1.188516,1e-07,7.2938004,77205.0582256,1.0,,,,75.3955646734375,"Square
( M = N = K )"
cuBLASMp,65536,65536,65536,16,devices,2048.0,2048.0,4.0,4.0,4.0,1e-06,0.588549,4e-07,8.4141579,66939.7651554,1.0,,,,65.37086440957032,"Square
( M = N = K )"
