Algo,M,N,K,TileRows,TileColumns,dRow,dCol,TotalNodes,TotalGPUs,DecompositionTime,ExecutionTime,GatherTime,GFlops,DataLocation
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,17.701049,7.478191,13416.973524,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,12.060600,5.299057,19691.766095,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,8.573683,5.270680,27700.407742,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,8.241536,5.266131,28816.776144,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,8.072456,5.265818,29420.353324,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,8.082450,5.272654,29383.976321,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,8.044150,5.261701,29523.877541,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,8.069938,5.263803,29429.533216,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,8.054907,5.289179,29484.452734,devices
SLATE,49152,49152,49152,1024,1024,2,2,1,4,0.139185,8.039642,5.273924,29540.432312,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,21.185973,8.756524,14252.514085,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,14.419127,6.217922,20941.170058,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,10.239816,6.200612,29488.164963,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,9.918776,6.250334,30442.604584,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,9.832167,6.213004,30710.766715,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,9.802697,6.231935,30803.092158,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,9.783047,6.195565,30864.962460,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,9.827668,6.205437,30724.823852,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,9.785863,6.198881,30856.079715,devices
SLATE,53248,53248,53248,1024,1024,2,2,1,4,0.148595,9.795671,6.209786,30825.186443,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,25.080221,10.339386,15037.048034,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,16.965626,7.188550,22229.211347,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,12.221658,7.160872,30857.718080,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,12.129332,7.177139,31092.602710,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,11.888005,7.176988,31723.782264,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,11.819547,7.182981,31907.524970,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,11.819306,7.170694,31908.174097,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,11.784469,7.199140,32002.501452,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,11.786758,7.174147,31996.287446,devices
SLATE,57344,57344,57344,1024,1024,2,2,1,4,0.293444,11.793128,7.163028,31979.005110,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,29.067000,11.832772,15958.181530,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,19.560209,8.264531,23714.289625,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,14.898962,8.273712,31133.475820,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,14.339507,8.261068,32348.145176,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,14.037676,8.256587,33043.679927,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,13.951039,8.248069,33248.884147,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,13.992129,8.260856,33151.242156,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,14.005193,8.272280,33120.320445,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,14.109262,8.261876,32876.027072,devices
SLATE,61440,61440,61440,1024,1024,2,2,1,4,0.179216,14.009738,8.299024,33109.573953,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,17.237065,15.059829,32659.269542,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,17.485749,9.370368,32194.786142,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.870696,9.369169,35471.031371,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.700477,9.376088,35855.596693,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.715298,9.365155,35821.779648,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.742273,9.377591,35760.398287,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.712248,9.376863,35828.734028,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.717384,9.375017,35817.025799,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.719631,9.369325,35811.905344,devices
SLATE,65536,65536,65536,1024,1024,2,2,1,4,0.822134,15.732071,9.369314,35783.587575,devices
