Algo,M,N,K,TotalNodes,TotalGPUs,DecompositionTime,ExecutionTime,GFlops,DataLocation
Cosma(Optimal),36864,36864,36864,1,4,0.743261,2.911661,34410.9466,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.31163,31876.332633,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.31277,31867.906581,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.315192,31850.02208,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.316966,31836.930866,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.312137,31872.581746,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.312707,31868.375728,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.314941,31851.870728,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.313417,31863.129007,host
Cosma(Optimal),40960,40960,40960,1,4,0.762869,4.311039,31880.701891,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.785163,26960.480211,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.78021,26980.176205,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.784299,26963.912469,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.785694,26958.369923,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.785016,26961.062289,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.77864,26986.423122,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.782198,26972.267337,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.789732,26942.335422,host
Cosma(Optimal),45056,45056,45056,1,4,0.775226,6.797947,26909.778764,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.477894,31759.545475,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.473995,31776.112449,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.470383,31791.478185,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.474357,31774.576227,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.469857,31793.714058,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.476564,31765.196638,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.470598,31790.560609,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.469064,31797.092145,host
Cosma(Optimal),49152,49152,49152,1,4,0.749822,7.465325,31813.016142,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.797187,30820.417616,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.797781,30818.547777,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.798428,30816.512234,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.793397,30832.343488,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.797733,30818.700207,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.80892,30783.551296,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.793386,30832.377928,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.802147,30804.819531,host
Cosma(Optimal),53248,53248,53248,1,4,0.756064,9.794889,30827.646661,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,10.996695,34295.07502,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,11.00132,34280.658364,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,10.994853,34300.821847,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,10.999451,34286.483279,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,10.996777,34294.81954,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,10.999981,34284.830917,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,10.997569,34292.348866,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,11.001588,34279.824,host
Cosma(Optimal),57344,57344,57344,1,4,0.736518,11.001487,34280.136462,host
